Employee_ID,Age,Gender,Department,Remote_Work,Daily_Work_Hours,Screen_Time_Hours,Sleep_Quality,Physical_Activity_Level,Burnout_Score,Stress_Level,Coffee_Intake_per_Day,Meeting_Hours_per_Day,Internet_Speed_MBPS,Device_Type,Noise_Level,Mood,Commute_Hours_PreRemote,Work_Engagement_Score,Weekly_Mental_Breaks
E003,42,M,hr,Yes,,6 hrs,Poor,Low,3.4,Low,2.0,6.0,,Desktop,Medium,Tired,4.0,4.83,
E001,43,FEMALE,IT,yes,10.0,nan,Poor,High,5.66,Low,2.0,2.0,100.0,Laptop,nan,nan,5.0,5.48,3.0
E001,25,M,hr,Yes,10.0,8,Fair,High,3.94,nan,0.0,6.0,10.0,Laptop,Low,Happy,2.0,5.35,2.0
E006,22,male,Admin,no,10.0,8,Good,nan,6.37,High,4.0,1.0,150.0,Mobile,Low,Happy,1.0,6.05,1.0
E002,31,male,IT,Yes,8.0,6 hrs,nan,Medium,9.94,Low,2.0,,10.0,Desktop,High,nan,,3.43,3.0
E003,36,nan,hr,nan,10.0,7,Good,nan,6.24,Medium,3.0,6.0,10.0,Laptop,High,Happy,1.0,5.55,3.0
E004,50,male,hr,no,4.0,nan,nan,Low,7.82,nan,2.0,5.0,,Laptop,Medium,Tired,4.0,8.9,2.0
E005,26,Male,nan,Yes,,nan,nan,nan,2.63,Medium,2.0,2.0,150.0,Desktop,nan,Stressed,1.0,3.81,2.0
E001,50,Female,Admin,no,10.0,10.5 hrs,Poor,Low,4.83,Medium,0.0,6.0,100.0,Laptop,Low,Stressed,5.0,3.34,3.0
E003,48,FEMALE,nan,Yes,12.0,8,nan,High,5.43,nan,0.0,5.0,50.0,Desktop,Low,Tired,2.0,3.5,3.0
E006,46,Male,hr,no,,8,Fair,Medium,5.13,Medium,,1.0,150.0,Laptop,Low,Happy,,11.32,3.0
E003,37,Female,hr,No,,6 hrs,Good,Medium,8.69,nan,3.0,6.0,150.0,nan,High,Tired,2.0,6.93,0.0
E002,37,FEMALE,HR,yes,12.0,6 hrs,Poor,nan,3.51,nan,1.0,,10.0,Desktop,High,nan,,5.46,3.0
E005,46,nan,hr,no,4.0,6 hrs,Poor,Medium,5.65,Low,0.0,5.0,150.0,Desktop,nan,Tired,3.0,6.14,4.0
E001,22,FEMALE,nan,nan,8.0,10.5 hrs,nan,Low,0.14,Low,1.0,,20.0,Laptop,High,Stressed,4.0,6.46,5.0
E004,26,FEMALE,hr,yes,4.0,7,Poor,Low,5.85,Medium,3.0,6.0,50.0,Desktop,nan,Calm,1.0,4.72,1.0
E002,41,male,Sales,yes,8.0,6 hrs,Fair,High,6.01,Medium,2.0,2.0,10.0,Mobile,High,nan,5.0,4.97,1.0
E001,26,male,HR,Yes,6.0,6 hrs,Fair,nan,4.9,Medium,,2.0,100.0,Mobile,nan,Happy,4.0,5.68,5.0
E006,50,male,hr,no,12.0,6 hrs,Poor,High,5.79,Medium,2.0,4.0,100.0,Desktop,High,Tired,1.0,4.55,2.0
E001,39,FEMALE,nan,yes,,10.5 hrs,Poor,Medium,3.87,Medium,,4.0,100.0,Mobile,High,nan,3.0,5.21,
E003,23,F,nan,nan,,nan,Fair,High,2.56,Low,1.0,6.0,100.0,Laptop,Medium,Stressed,2.0,6.71,3.0
E005,37,FEMALE,it,nan,,7,nan,Medium,3.02,Medium,3.0,4.0,100.0,Laptop,Medium,Happy,,4.01,1.0
E004,50,male,nan,nan,12.0,nan,Poor,Low,3.29,Medium,3.0,6.0,10.0,Desktop,Medium,Tired,2.0,11.22,1.0
E005,54,FEMALE,HR,Yes,12.0,8,nan,nan,2.42,High,0.0,6.0,20.0,Laptop,nan,Tired,5.0,7.51,4.0
E003,37,male,nan,No,8.0,8,Poor,nan,2.34,nan,1.0,,20.0,Laptop,nan,Happy,0.0,3.46,4.0
E004,38,male,Sales,no,,6 hrs,Fair,High,3.34,nan,,5.0,100.0,Mobile,nan,Calm,4.0,1.04,0.0
E004,25,male,IT,yes,4.0,nan,Poor,Medium,4.29,Low,0.0,2.0,20.0,Laptop,nan,Calm,1.0,4.62,5.0
E002,25,nan,Sales,no,8.0,10.5 hrs,Poor,Low,5.26,nan,1.0,1.0,50.0,Laptop,Medium,nan,0.0,7.37,0.0
E004,46,nan,Admin,yes,,7,Poor,Medium,2.55,Medium,0.0,3.0,20.0,Mobile,Low,Tired,4.0,6.98,1.0
E001,54,F,Sales,Yes,12.0,nan,Fair,High,3.13,nan,0.0,2.0,150.0,nan,High,nan,,5.78,2.0
E005,35,Female,HR,no,12.0,nan,Fair,Medium,3.77,Low,3.0,4.0,100.0,Desktop,High,Happy,1.0,4.8,1.0
E006,45,FEMALE,HR,Yes,12.0,7,Fair,Low,5.87,nan,3.0,6.0,150.0,Desktop,nan,nan,3.0,4.19,2.0
E006,32,Male,it,Yes,,nan,Good,High,2.61,nan,2.0,4.0,150.0,nan,Medium,Tired,4.0,5.19,
E005,46,male,nan,no,12.0,nan,Good,Low,3.97,High,2.0,5.0,100.0,Mobile,Low,Calm,1.0,3.98,1.0
E002,49,F,it,no,6.0,7,Good,High,6.94,High,3.0,4.0,,Mobile,Medium,Calm,,5.2,4.0
E004,28,Male,HR,yes,12.0,10.5 hrs,Good,nan,3.41,Medium,3.0,5.0,10.0,Laptop,High,Happy,2.0,8.66,3.0
E003,31,nan,nan,nan,,7,Fair,Medium,2.51,nan,0.0,1.0,,Laptop,nan,Stressed,4.0,4.46,1.0
E001,52,Female,HR,Yes,8.0,6 hrs,Poor,Low,4.83,Medium,2.0,6.0,20.0,Desktop,nan,nan,1.0,7.22,0.0
E002,40,FEMALE,HR,No,12.0,6 hrs,Fair,Low,3.34,nan,3.0,4.0,,Desktop,Medium,Happy,5.0,7.53,
E004,39,nan,IT,yes,10.0,6 hrs,Good,Medium,-0.52,Medium,1.0,5.0,50.0,Mobile,nan,Calm,2.0,3.84,
E006,27,F,Sales,yes,6.0,6 hrs,nan,Low,5.4,Medium,1.0,4.0,,Laptop,Low,Tired,,4.31,2.0
E003,49,male,it,nan,,8,nan,Low,6.74,nan,2.0,5.0,,Mobile,High,Tired,2.0,8.14,2.0
E004,28,male,it,nan,12.0,10.5 hrs,Fair,Low,4.96,High,1.0,,10.0,nan,Low,Stressed,0.0,4.15,1.0
E002,33,male,hr,Yes,10.0,8,Poor,nan,7.09,Low,,6.0,50.0,Desktop,Medium,Stressed,1.0,5.89,2.0
E003,46,F,Admin,yes,,nan,Good,Low,6.29,Medium,0.0,6.0,,Desktop,High,Calm,0.0,10.08,0.0
E003,38,nan,IT,yes,8.0,nan,Poor,nan,3.29,Low,2.0,2.0,100.0,Mobile,Low,Stressed,5.0,7.96,4.0
E003,54,Male,HR,No,6.0,7,Poor,Medium,9.1,nan,,5.0,20.0,Laptop,Low,Stressed,,6.17,3.0
E003,44,Female,HR,Yes,12.0,6 hrs,Poor,nan,5.64,Medium,3.0,3.0,,Laptop,Low,Tired,0.0,7.68,3.0
E004,30,FEMALE,IT,Yes,8.0,7,Good,Low,5.86,nan,,1.0,10.0,nan,High,nan,3.0,5.89,2.0
E003,27,Female,nan,nan,,nan,Fair,Low,3.01,Medium,1.0,2.0,100.0,nan,High,Tired,0.0,8.04,1.0
E004,23,nan,it,Yes,10.0,6 hrs,Good,Low,1.91,High,0.0,1.0,10.0,nan,nan,Tired,0.0,1.91,2.0
E003,30,male,HR,No,,10.5 hrs,Good,nan,2.83,Medium,3.0,2.0,150.0,Mobile,Medium,Calm,,5.72,
E003,24,Female,Admin,Yes,,nan,Fair,High,6.84,Medium,4.0,4.0,,Desktop,nan,Calm,3.0,1.83,0.0
E002,37,Male,hr,no,6.0,7,Fair,High,8.42,Medium,0.0,5.0,20.0,Mobile,Medium,nan,3.0,6.32,5.0
E004,46,M,it,no,12.0,7,Fair,Medium,5.58,nan,1.0,4.0,20.0,Mobile,High,Happy,4.0,5.53,1.0
E006,45,nan,Sales,No,8.0,nan,nan,Medium,5.19,High,0.0,1.0,100.0,Laptop,Low,Stressed,0.0,8.72,4.0
E004,50,M,Admin,nan,6.0,8,nan,Medium,6.93,nan,4.0,6.0,100.0,nan,nan,Stressed,2.0,7.42,0.0
E005,47,FEMALE,IT,yes,10.0,10.5 hrs,Fair,Low,7.76,Low,4.0,1.0,100.0,Desktop,High,Tired,3.0,4.95,4.0
E006,44,FEMALE,it,Yes,12.0,nan,Poor,High,2.1,High,0.0,2.0,20.0,nan,High,Tired,1.0,5.19,1.0
E002,25,Female,Sales,nan,6.0,nan,nan,High,8.26,Medium,3.0,1.0,,nan,High,nan,4.0,6.76,4.0
E004,35,FEMALE,hr,nan,10.0,7,Good,Medium,4.24,Medium,,5.0,150.0,nan,nan,Stressed,,4.85,0.0
E002,28,nan,nan,Yes,10.0,6 hrs,Good,High,7.17,Medium,3.0,1.0,20.0,Desktop,High,Tired,4.0,5.94,0.0
E006,29,F,IT,yes,8.0,6 hrs,nan,Medium,2.86,Low,4.0,4.0,100.0,Laptop,Medium,Tired,0.0,8.63,2.0
E002,40,Male,nan,Yes,,6 hrs,Good,Low,7.07,Low,2.0,6.0,50.0,Desktop,Medium,Calm,5.0,4.34,5.0
E002,23,male,Admin,yes,10.0,7,Fair,High,2.13,Medium,2.0,5.0,,Desktop,Low,Happy,2.0,5.1,1.0
E001,22,male,HR,No,10.0,6 hrs,Good,Low,7.24,Medium,3.0,1.0,150.0,Laptop,nan,nan,5.0,5.39,3.0
E004,34,Female,nan,yes,,nan,nan,Low,6.29,Low,2.0,3.0,20.0,Desktop,nan,Happy,5.0,12.32,
E002,45,male,HR,nan,4.0,8,Poor,High,1.86,nan,3.0,3.0,50.0,Desktop,nan,Happy,,7.22,5.0
E001,53,Female,Admin,No,10.0,8,Good,nan,7.55,High,1.0,6.0,,Mobile,nan,nan,3.0,8.26,3.0
E001,51,FEMALE,Sales,no,12.0,8,Good,Medium,3.05,High,3.0,4.0,150.0,Desktop,nan,Stressed,1.0,7.54,4.0
E003,27,FEMALE,it,No,6.0,6 hrs,Poor,High,7.29,Low,1.0,2.0,20.0,Mobile,High,Tired,0.0,7.67,3.0
E003,54,F,hr,yes,,8,nan,Low,5.29,Low,,2.0,,Mobile,High,nan,,6.95,3.0
E006,44,F,Sales,No,,6 hrs,Poor,Medium,2.51,nan,4.0,6.0,,Mobile,Medium,Tired,2.0,6.73,
E004,31,Male,hr,No,,nan,Good,Low,2.97,Medium,2.0,1.0,100.0,nan,nan,Calm,0.0,3.1,0.0
E003,36,male,nan,no,12.0,nan,nan,Medium,12.81,Low,,5.0,20.0,Laptop,nan,Happy,0.0,6.72,0.0
E006,44,nan,hr,yes,,7,Fair,High,9.61,nan,,6.0,,nan,nan,Calm,4.0,5.78,0.0
E004,22,F,nan,nan,12.0,7,nan,Low,4.58,Low,4.0,2.0,150.0,Laptop,Medium,Happy,5.0,7.09,3.0
E006,29,Male,hr,No,8.0,10.5 hrs,nan,Medium,5.85,Medium,0.0,3.0,100.0,Desktop,nan,Stressed,1.0,5.86,4.0
E001,24,M,IT,Yes,4.0,nan,Fair,Medium,7.41,Low,0.0,2.0,,Mobile,nan,nan,1.0,7.53,1.0
E001,35,F,Sales,nan,,6 hrs,nan,High,2.42,Medium,,3.0,10.0,nan,High,Stressed,1.0,7.88,
E004,38,Male,IT,No,4.0,10.5 hrs,Good,Medium,6.38,nan,,2.0,50.0,Desktop,Medium,Happy,1.0,0.18,2.0
E006,27,Female,it,nan,,nan,Good,Medium,6.97,High,4.0,4.0,,nan,High,Calm,3.0,5.13,4.0
E006,26,Female,it,Yes,12.0,6 hrs,Good,Low,5.72,nan,3.0,6.0,100.0,Desktop,Low,Happy,3.0,2.29,
E003,50,Male,HR,nan,6.0,nan,Good,High,7.78,High,3.0,5.0,100.0,nan,nan,Stressed,1.0,6.48,
E003,39,FEMALE,HR,nan,4.0,nan,Fair,High,5.31,nan,2.0,6.0,150.0,Desktop,Low,Stressed,,5.4,0.0
E004,51,M,HR,Yes,4.0,6 hrs,Good,Low,7.21,High,4.0,,,Desktop,nan,Calm,2.0,8.71,4.0
E005,36,Male,Admin,Yes,12.0,nan,nan,nan,5.47,nan,0.0,1.0,,nan,Low,Calm,3.0,6.41,1.0
E003,36,F,it,Yes,4.0,nan,Poor,Low,1.93,Medium,4.0,3.0,150.0,Desktop,High,Stressed,3.0,5.03,5.0
E002,37,FEMALE,hr,no,8.0,nan,Fair,Low,6.88,High,4.0,2.0,50.0,Mobile,Medium,Happy,,7.88,0.0
E003,54,Male,nan,Yes,12.0,7,Fair,nan,7.6,High,2.0,1.0,150.0,Mobile,Low,Happy,,5.36,1.0
E005,31,male,Admin,nan,4.0,8,Poor,Medium,4.7,Medium,3.0,3.0,100.0,Mobile,High,nan,,5.0,5.0
E006,40,F,hr,Yes,4.0,nan,Good,High,2.32,Medium,,6.0,50.0,Mobile,Low,Stressed,2.0,6.79,2.0
E001,24,F,Sales,No,4.0,6 hrs,Good,High,6.74,High,0.0,3.0,50.0,Laptop,Low,nan,1.0,9.23,4.0
E001,25,Female,it,Yes,12.0,nan,nan,nan,5.63,High,2.0,4.0,20.0,nan,Medium,Stressed,,7.71,2.0
E006,32,male,nan,Yes,6.0,7,Good,High,5.59,High,0.0,2.0,100.0,Mobile,High,nan,0.0,7.13,
E001,54,male,nan,yes,10.0,7,Good,nan,5.38,Low,0.0,,100.0,Mobile,Medium,Tired,,11.5,3.0
E003,49,F,nan,nan,,nan,nan,Medium,7.02,nan,3.0,6.0,150.0,Mobile,nan,Happy,3.0,4.54,4.0
E001,53,M,HR,nan,4.0,10.5 hrs,Good,nan,5.58,Medium,,,100.0,Laptop,Medium,Happy,0.0,4.49,
E005,37,nan,nan,No,10.0,8,Poor,High,4.05,Medium,,1.0,,nan,Medium,Tired,0.0,6.29,5.0
E005,30,FEMALE,nan,no,10.0,6 hrs,Good,High,1.77,nan,3.0,2.0,150.0,Desktop,Low,Calm,2.0,9.03,3.0
E003,32,Female,it,yes,4.0,6 hrs,Poor,nan,4.08,Medium,2.0,6.0,100.0,Laptop,Low,Tired,1.0,4.12,1.0
E006,27,male,hr,No,4.0,6 hrs,Poor,High,6.82,Medium,1.0,,,Mobile,Low,Happy,5.0,9.51,3.0
E002,48,Female,Admin,No,,6 hrs,Poor,nan,4.33,High,2.0,2.0,20.0,Mobile,High,Stressed,0.0,3.12,5.0
E003,33,F,Admin,nan,10.0,7,Good,High,6.82,Medium,2.0,5.0,100.0,Laptop,Medium,nan,1.0,5.76,5.0
E001,43,FEMALE,hr,yes,6.0,8,Good,Low,2.17,Low,1.0,3.0,20.0,nan,nan,Happy,4.0,6.35,1.0
E003,42,Male,IT,nan,10.0,nan,Fair,Medium,2.98,Low,0.0,,100.0,nan,Low,Tired,5.0,4.23,2.0
E005,54,male,IT,no,6.0,nan,nan,High,2.86,High,4.0,3.0,100.0,Desktop,nan,Stressed,5.0,4.76,0.0
E003,38,FEMALE,Sales,nan,8.0,10.5 hrs,nan,High,5.27,High,1.0,5.0,10.0,Laptop,Medium,Happy,5.0,7.59,2.0
E003,50,nan,it,Yes,6.0,nan,Fair,High,8.58,Medium,4.0,5.0,,nan,Medium,Tired,1.0,8.88,
E002,31,Female,IT,nan,,8,Poor,nan,9.49,High,0.0,2.0,100.0,Laptop,Medium,Happy,2.0,1.77,3.0
E005,39,F,IT,Yes,12.0,nan,nan,High,7.12,High,1.0,3.0,20.0,nan,nan,Tired,,6.36,1.0
E004,34,FEMALE,it,No,4.0,7,Fair,nan,1.08,nan,3.0,1.0,50.0,nan,nan,Tired,2.0,5.77,3.0
E004,48,Male,hr,no,8.0,nan,Poor,High,3.5,High,2.0,4.0,20.0,Mobile,nan,Happy,4.0,6.21,5.0
E005,31,FEMALE,Sales,Yes,10.0,6 hrs,Fair,Low,-1.08,Low,1.0,6.0,,nan,Medium,Stressed,,5.37,
E004,53,F,Sales,no,6.0,6 hrs,Good,Low,5.33,Medium,1.0,5.0,100.0,nan,Medium,Happy,,3.42,
E001,24,Female,Sales,nan,8.0,6 hrs,Good,Medium,8.25,High,0.0,1.0,150.0,Laptop,Low,Happy,2.0,9.08,0.0
E004,43,male,IT,nan,12.0,6 hrs,Poor,nan,6.63,nan,3.0,1.0,10.0,nan,High,Stressed,1.0,8.32,4.0
E001,48,nan,hr,No,6.0,7,Poor,Medium,1.47,Medium,1.0,2.0,150.0,nan,nan,Happy,5.0,5.79,4.0
E005,24,nan,Sales,nan,,7,Good,High,7.78,Medium,3.0,5.0,10.0,Laptop,High,nan,1.0,5.02,4.0
E004,54,male,it,Yes,10.0,7,nan,High,7.41,Medium,4.0,1.0,10.0,nan,nan,nan,5.0,4.78,3.0
E004,23,M,Sales,No,10.0,nan,nan,Low,8.09,nan,1.0,4.0,150.0,Laptop,nan,nan,1.0,0.83,4.0
E006,32,Female,Admin,no,6.0,6 hrs,Good,Medium,7.22,Low,3.0,1.0,,Laptop,High,Tired,,6.71,1.0
E001,31,nan,HR,No,12.0,10.5 hrs,nan,High,3.95,nan,2.0,4.0,100.0,Laptop,High,Calm,2.0,7.56,0.0
E001,54,M,hr,no,4.0,10.5 hrs,Good,High,1.29,nan,0.0,,20.0,Laptop,nan,Happy,1.0,6.28,
E003,28,M,HR,yes,4.0,6 hrs,Fair,nan,7.34,Medium,,4.0,150.0,Mobile,Medium,Calm,3.0,5.83,5.0
E002,36,F,hr,Yes,10.0,8,Fair,High,6.55,nan,3.0,4.0,50.0,Mobile,Low,nan,5.0,6.27,2.0
E004,47,F,nan,Yes,12.0,nan,Fair,Medium,1.06,Medium,0.0,5.0,10.0,Mobile,nan,Stressed,,4.29,5.0
E006,32,F,it,no,10.0,10.5 hrs,nan,Low,3.07,High,,,20.0,Mobile,Low,nan,,5.0,1.0
E002,48,Male,nan,nan,4.0,7,Fair,Low,3.13,High,1.0,4.0,50.0,Laptop,Medium,Happy,5.0,5.67,0.0
E006,28,Female,IT,nan,10.0,8,Poor,High,6.45,nan,1.0,5.0,20.0,Laptop,Medium,Calm,4.0,7.39,2.0
E002,22,male,IT,yes,6.0,7,Poor,High,4.97,Low,4.0,,100.0,Laptop,Low,Calm,3.0,8.76,4.0
E004,31,Female,nan,no,,8,Fair,High,4.47,Medium,0.0,1.0,50.0,Laptop,nan,Tired,1.0,5.54,2.0
E006,42,F,hr,yes,6.0,8,Poor,nan,4.16,nan,2.0,,,Mobile,Low,Stressed,2.0,3.91,
E001,36,Male,Sales,no,,nan,Fair,High,2.75,nan,2.0,4.0,,nan,nan,nan,4.0,6.07,3.0
E003,51,Female,HR,yes,12.0,7,Fair,High,6.93,Low,3.0,,150.0,Mobile,High,Stressed,3.0,10.02,3.0
E006,51,Female,it,no,4.0,7,Good,nan,3.55,Medium,2.0,3.0,20.0,Laptop,nan,Happy,1.0,4.08,4.0
E005,29,M,Sales,Yes,12.0,10.5 hrs,Fair,Medium,7.32,nan,,1.0,,Laptop,High,Tired,,7.77,4.0
E004,45,Female,IT,yes,12.0,6 hrs,Poor,nan,2.21,Low,0.0,6.0,,nan,High,nan,,8.67,1.0
E004,40,M,Sales,yes,4.0,6 hrs,nan,Low,4.02,Medium,1.0,,150.0,Laptop,Low,Happy,2.0,5.28,1.0
E005,24,M,nan,no,8.0,10.5 hrs,Fair,nan,8.93,High,0.0,,150.0,nan,High,Stressed,1.0,4.6,5.0
E002,36,FEMALE,nan,No,8.0,8,Good,nan,5.47,Low,0.0,,,Laptop,Low,Tired,5.0,7.15,
E003,27,F,Admin,No,10.0,10.5 hrs,Poor,Medium,4.02,nan,1.0,3.0,20.0,nan,Low,nan,3.0,6.71,3.0
E002,39,nan,Admin,Yes,8.0,10.5 hrs,Good,Medium,3.74,High,,3.0,20.0,Desktop,Medium,Stressed,3.0,7.39,0.0
E005,40,Male,HR,nan,6.0,7,Fair,High,3.26,Medium,0.0,2.0,10.0,Desktop,Low,nan,4.0,10.15,1.0
E005,51,M,IT,nan,,10.5 hrs,Fair,nan,5.91,Low,2.0,5.0,10.0,Desktop,Medium,Tired,,6.33,0.0
E003,34,Female,hr,Yes,12.0,8,Fair,Medium,6.8,High,3.0,2.0,50.0,Desktop,Medium,Tired,2.0,3.62,5.0
E005,33,M,it,nan,10.0,6 hrs,Fair,Low,5.5,High,3.0,5.0,50.0,Laptop,Low,Stressed,0.0,6.13,3.0
E005,33,M,nan,no,12.0,nan,Poor,High,4.88,nan,0.0,2.0,50.0,Laptop,nan,nan,1.0,6.48,1.0
E006,45,M,it,No,4.0,10.5 hrs,nan,nan,6.2,High,,1.0,10.0,Laptop,nan,Calm,2.0,8.53,0.0
E003,25,male,IT,Yes,8.0,10.5 hrs,Fair,Low,2.19,nan,1.0,3.0,150.0,Desktop,Low,Happy,0.0,5.61,5.0
E004,35,nan,hr,no,4.0,7,Good,Medium,5.76,Medium,4.0,1.0,,nan,High,Tired,2.0,5.18,0.0
E002,38,nan,Admin,Yes,10.0,7,Poor,High,5.87,nan,,5.0,100.0,nan,Low,nan,1.0,3.26,1.0
E004,24,male,nan,No,,10.5 hrs,Poor,Low,5.53,Low,0.0,3.0,100.0,Desktop,High,Stressed,1.0,7.09,4.0
E004,44,male,HR,nan,6.0,10.5 hrs,Poor,nan,3.89,High,0.0,3.0,,Laptop,nan,Stressed,4.0,12.7,5.0
E006,34,male,it,no,8.0,8,Good,Low,3.45,Medium,4.0,5.0,20.0,Desktop,High,Tired,3.0,5.55,5.0
E002,30,nan,IT,No,4.0,6 hrs,nan,High,2.4,nan,3.0,1.0,10.0,Mobile,Low,Tired,3.0,6.9,2.0
E004,42,FEMALE,it,Yes,,6 hrs,Good,nan,7.94,nan,,3.0,20.0,nan,High,Calm,3.0,4.9,4.0
E003,29,M,Admin,yes,8.0,nan,Good,nan,4.89,nan,3.0,6.0,100.0,Desktop,Medium,Stressed,4.0,3.44,5.0
E002,38,FEMALE,Admin,no,12.0,6 hrs,Good,Low,4.15,Medium,4.0,,20.0,Desktop,Medium,nan,3.0,6.87,2.0
E001,37,Female,hr,Yes,6.0,nan,Fair,High,3.96,Medium,1.0,1.0,10.0,Desktop,Low,Happy,2.0,6.06,0.0
E006,37,nan,HR,Yes,,7,Fair,nan,3.09,Low,0.0,1.0,10.0,Desktop,Low,Happy,3.0,1.23,1.0
E004,49,F,Admin,No,8.0,nan,Good,High,3.93,Medium,2.0,1.0,10.0,Laptop,Low,Calm,3.0,9.22,5.0
E005,37,nan,hr,Yes,6.0,nan,Good,Medium,7.42,nan,3.0,3.0,100.0,nan,nan,nan,5.0,6.83,3.0
E002,35,Male,Admin,no,,6 hrs,Fair,Low,6.16,Medium,3.0,4.0,10.0,Mobile,nan,Happy,1.0,6.15,1.0
E001,41,FEMALE,nan,no,12.0,10.5 hrs,Fair,High,6.66,nan,,,50.0,Laptop,nan,Happy,4.0,5.16,4.0
E005,50,male,Sales,Yes,12.0,7,nan,Medium,6.92,Low,3.0,2.0,50.0,Desktop,Medium,nan,4.0,6.81,2.0
E001,24,male,hr,No,4.0,8,Good,Medium,9.4,Low,1.0,5.0,,Desktop,High,nan,,6.9,1.0
E004,31,Female,hr,no,10.0,nan,Poor,High,5.06,nan,4.0,1.0,10.0,Desktop,Medium,Tired,3.0,6.8,2.0
E005,41,M,it,yes,4.0,nan,nan,High,4.14,Medium,1.0,3.0,50.0,Desktop,High,Happy,5.0,8.14,4.0
E004,23,Male,Admin,nan,6.0,nan,Poor,Low,5.87,Medium,3.0,5.0,10.0,nan,High,Happy,,8.59,4.0
E005,48,FEMALE,hr,No,4.0,10.5 hrs,nan,Low,6.3,High,,4.0,100.0,Desktop,Low,Calm,,10.01,1.0
E002,53,M,IT,No,,8,Good,nan,4.93,Low,0.0,6.0,50.0,Mobile,Low,Tired,0.0,4.33,5.0
E003,31,M,nan,nan,8.0,6 hrs,Poor,Low,3.21,Low,3.0,4.0,100.0,Laptop,nan,Tired,1.0,4.85,3.0
E003,38,F,it,nan,,7,Fair,High,5.37,nan,0.0,3.0,50.0,nan,Low,Happy,3.0,6.72,5.0
E001,54,F,it,no,4.0,10.5 hrs,nan,nan,6.09,High,,1.0,150.0,Desktop,Medium,Stressed,0.0,4.44,
E006,27,FEMALE,Sales,Yes,10.0,8,Poor,Medium,5.69,Medium,0.0,4.0,150.0,Mobile,Medium,Stressed,,4.76,3.0
E005,39,FEMALE,nan,Yes,,7,nan,Medium,1.32,nan,3.0,,,Laptop,Medium,nan,2.0,6.95,2.0
E004,30,FEMALE,IT,yes,,6 hrs,Good,High,1.82,Medium,3.0,4.0,,Laptop,Low,Tired,5.0,7.8,1.0
E006,29,FEMALE,nan,Yes,,7,Poor,nan,6.43,Medium,0.0,4.0,,nan,Low,Happy,5.0,8.55,0.0
E002,46,male,hr,yes,10.0,nan,Poor,nan,4.26,Medium,1.0,,100.0,Laptop,High,Happy,1.0,5.61,4.0
E002,52,nan,Sales,yes,,nan,Poor,Low,9.45,High,1.0,6.0,50.0,Desktop,High,Happy,5.0,6.93,5.0
E002,25,nan,IT,No,6.0,10.5 hrs,nan,Medium,7.68,Low,,3.0,150.0,Desktop,Low,Calm,4.0,6.49,2.0
E003,41,M,Sales,No,12.0,7,Fair,Medium,2.46,Low,1.0,5.0,10.0,Mobile,Medium,Stressed,0.0,6.04,4.0
E004,49,nan,nan,no,10.0,nan,Fair,Low,7.05,Medium,2.0,2.0,20.0,Mobile,Low,Calm,3.0,4.37,2.0
E002,22,M,HR,nan,6.0,10.5 hrs,Fair,Medium,8.2,High,0.0,3.0,150.0,Laptop,nan,Happy,0.0,4.11,1.0
E002,44,male,nan,nan,10.0,10.5 hrs,Good,Low,4.11,Medium,2.0,1.0,150.0,nan,nan,Happy,4.0,7.33,2.0
E001,34,nan,hr,yes,10.0,10.5 hrs,Poor,Medium,4.83,Medium,2.0,3.0,10.0,Desktop,Medium,Tired,2.0,4.33,2.0
E005,37,M,Sales,nan,12.0,6 hrs,Fair,Medium,3.9,nan,0.0,3.0,150.0,Laptop,nan,Tired,0.0,2.45,
E005,47,FEMALE,HR,yes,8.0,nan,Fair,Medium,2.75,High,2.0,6.0,150.0,nan,Low,Stressed,3.0,5.94,0.0
E005,52,Male,hr,nan,6.0,nan,Poor,Low,8.15,High,,2.0,150.0,Laptop,Low,nan,0.0,8.91,2.0
E006,22,nan,Sales,no,10.0,8,Good,Medium,-0.18,Low,,2.0,,nan,High,Happy,5.0,0.41,3.0
E001,38,F,Sales,No,10.0,6 hrs,nan,Medium,3.65,Low,0.0,2.0,,Mobile,nan,Tired,2.0,5.42,2.0
E003,37,F,nan,No,4.0,nan,nan,nan,4.16,Medium,4.0,5.0,50.0,Desktop,nan,Stressed,0.0,7.35,2.0
E006,31,M,Admin,yes,,nan,nan,Medium,5.31,nan,4.0,3.0,,Mobile,nan,Calm,2.0,2.35,1.0
E001,52,Male,Sales,nan,8.0,8,Poor,High,2.52,nan,0.0,6.0,150.0,Desktop,nan,Happy,,5.57,2.0
E002,31,F,Sales,Yes,12.0,7,Good,Medium,7.71,nan,0.0,1.0,20.0,nan,Medium,nan,2.0,3.72,
E004,27,nan,it,no,6.0,7,Poor,Medium,1.33,Medium,0.0,2.0,,nan,Medium,Stressed,,3.99,0.0
E006,49,Male,Admin,nan,10.0,6 hrs,nan,nan,1.36,Low,1.0,,50.0,Laptop,Low,nan,1.0,5.2,1.0
E006,49,male,Sales,Yes,,10.5 hrs,Fair,nan,5.12,High,0.0,2.0,50.0,nan,nan,Happy,1.0,3.75,
E002,34,Female,nan,no,6.0,8,Fair,Low,2.43,Medium,,,100.0,nan,High,Stressed,3.0,3.59,4.0
E002,33,M,it,no,12.0,8,Fair,Low,5.42,nan,,3.0,150.0,Laptop,Low,Tired,3.0,5.88,3.0
